,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,"2449, 23rd Street, Potrero Terrace, SF, California, 94110, United States of America",,"909, Grant Avenue, Chinatown, SF, California, 94108, United States of America","888, Stockton Street, Chinatown, SF, California, 94108, United States of America","Limón Rotisserie, 1001, South Van Ness Avenue, Mission District, SF, California, 94110, United States of America","Domino's Pizza, 876, Geary Street, Tenderloin, SF, California, 94109, United States of America","AT&T Park, 24, Willie Mays Plaza, South Beach, SF, California, 94107, United States of America","726, Clement Street, Richmond District, SF, California, 94118, United States of America","Good Mong Kok Bakery, 1039, Stockton Street, Chinatown, SF, California, 94114, United States of America","Good Eats Cafe, 200, Pine Street, Financial District, SF, California, 94104, United States of America","2066, Chestnut Street, Marina District, SF, California, 94123, United States of America","Super Duper Burgers, 346, Kearny Street, Chinatown, SF, California, 94108, United States of America",,,"Millberry Union, 500, Parnassus Avenue, Inner Sunset, SF, California, 94117, United States of America","COVA Hotel, 655, Ellis Street, Tenderloin, SF, California, 94109, United States of America","Market Street, Financial District, SF, California, 94114, United States of America","2444, Noriega Street, Sunset District, SF, California, 94122, United States of America","142, McAllister Street, Civic Center, SF, California, 94102, United States of America","Mission Street, St. Mary's Park, SF, California, 94134, United States of America","Mission Street, St. Mary's Park, SF, California, 94134, United States of America","AT&T Park, 24, Willie Mays Plaza, South Beach, SF, California, 94107, United States of America",,,"813, Cortland Avenue, Bernal Heights, SF, California, 94110, United States of America","1170, Powell Street, Chinatown, SF, California, 94108, United States of America","129, Ellis Street, Union Square, SF, California, 94102, United States of America","Thai Thai Noodle, 1400, California Street, Nob Hill, SF, California, 94114, United States of America",,"Stones Throw, 1896, Hyde Street, Russian Hill, SF, California, 94114, United States of America","Oyugu Sushi, 4036, Balboa Street, Seacliff, SF, California, 94122, United States of America","Flying falafel, 1051, Market Street, Tenderloin, SF, California, 94114, United States of America","2339, Noriega Street, Sunset District, SF, California, 94122, United States of America","45, Conkling Street, Bayview District, SF, California, 94124, United States of America","Geary Boulevard, Western Addition, SF, California, 94114, United States of America","2460, San Bruno Avenue, Portola, SF, California, 94134, United States of America","Columbus Street, North Beach, SF, California, 94114, United States of America","977, North Point Street, Russian Hill, SF, California, 94109, United States of America","275, Battery Street, Financial District, SF, California, 94111, United States of America","AT&T Park, 24, Willie Mays Plaza, South Beach, SF, California, 94107, United States of America",,"AT&T Park, 24, Willie Mays Plaza, South Beach, SF, California, 94107, United States of America","Twitter, 1355, Market Street, Civic Center, SF, California, 94114, United States of America","Ocean Avenue, Ingleside, SF, California, 94132, United States of America","4683, Mission Street, Excelsior, SF, California, 94112, United States of America","1101, Stockton Street, Chinatown, SF, California, 94133, United States of America","958, Illinois Street, Dogpatch, SF, California, 94107, United States of America","2331-2333, Chestnut Street, Marina District, SF, California, 94114, United States of America","Mikkeller Bar, 34, Mason Street, Union Square, SF, California, 94114, United States of America",
1,,"1101, Grant Avenue, Chinatown, SF, California, 94133, United States of America",,"1117, Stockton Street, Chinatown, SF, California, 94133, United States of America","Brioche Bakery & Cafe, 210, Columbus Avenue, Chinatown, SF, California, 94133, United States of America","Heartbaker, 1408, Clement Street, Richmond District, SF, California, 94118, United States of America","Wa Li Bakery & Cafe, 1249, Stockton Street, North Beach, SF, California, 94114, United States of America","California Street, Financial District, SF, California, 94114, United States of America","Geary Boulevard, Western Addition, SF, California, 94114, United States of America","Golden Horse Restaurant, 1060, Hyde Street, Nob Hill, SF, California, 94114, United States of America",,"13th Street, Hayes Valley, SF, California, 94114, United States of America",,"California Street, Financial District, SF, California, 94114, United States of America","Mazarine Coffee, 720, Market Street, Union Square, SF, California, 94105, United States of America","2049, Fillmore Street, Fillmore, SF, California, 94115, United States of America","153, Bacon Street, Portola, SF, California, 94134, United States of America","Arguello Market, 782, Arguello Boulevard, Jordan Park, SF, California, 94118, United States of America","Jane, 925, Larkin Street, Tenderloin, SF, California, 94109, United States of America","507, Columbus Avenue, North Beach, SF, California, 94133, United States of America","Ocean Avenue, Ingleside, SF, California, 94132, United States of America","Emanuel Coffee, 488, Haight Street, Lower Haight, SF, California, 94117, United States of America","510, Stevenson Street, Union Square, SF, California, 94103, United States of America","Old Bus Tavern, 3193, Mission Street, Bernal Heights, SF, California, 94110, United States of America","Fancy Wheat Field Bakery, 1362, Stockton Street, North Beach, SF, California, 94133, United States of America","17th Street, Mission District, SF, California, 94114, United States of America","1426, Polk Street, Nob Hill, SF, California, 94109, United States of America","AT&T Park, 24, Willie Mays Plaza, South Beach, SF, California, 94107, United States of America","Adventure in Food and Wine, 3331, 24th Street, Liberty Street Historic District, SF, California, 94110, United States of America","998, Market Street, Union Square, SF, California, 94102, United States of America","Rangoon Ruby, 1608, Polk Street, Nob Hill, SF, California, 94114, United States of America","Kyoto Sushi, 1233, Van Ness Avenue, Western Addition, SF, California, 94109, United States of America","295, Orizaba Avenue, Ocean View, SF, California, 94132, United States of America",,,"Royal Indian Cuisine, 1740, Fillmore Street, Fillmore, SF, California, 94115, United States of America","Yangtze Market, 2026, Mission Street, Mission District, SF, California, 94114, United States of America",,"Loehmann's, 222, Sutter Street, Union Square, SF, California, 94114, United States of America","120, Pine Street, Financial District, SF, California, 94111, United States of America","Saiwalks, Vietnamese Street Food, 3348, Steiner Street, Marina District, SF, California, 94114, United States of America","205, Franklin Street, Hayes Valley, SF, California, 94102, United States of America","Mission Street, St. Mary's Park, SF, California, 94134, United States of America","Pier 41, The Embarcadero, North Beach, SF, California, 94107, United States of America","Pier 39, North Beach, SF, California, 94107, United States of America",,"AT&T Park, 24, Willie Mays Plaza, South Beach, SF, California, 94107, United States of America","Market Street, Financial District, SF, California, 94114, United States of America",,"Heritage Marina Hotel, 2550, Van Ness Avenue, Russian Hill, SF, California, 94114, United States of America"
